empresa_id,departamento,rol,seniority,perfil,edad,experiencia,antiguedad,horas_semana,salario,presion,autonomia,apoyo_manager,apoyo_social,equilibrio,satisfaccion,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q46,burnout,boreout,rotacion
34,Administración,Administrative Assistant,Mid,Boreout,32,12.832623979387588,3.8707390069969776,32.729113828593725,30-45k,1.9298609810302656,2.0886502355882155,3.715740980152058,3.800799634648619,1.9235981361700458,2.165918833461824,1.85,2.99,3.56,1.49,1.14,2.99,2.24,2.55,2.77,2.79,3.29,2.66,2.397777777777778,3.04,2.66
12,Ventas,Account Manager,Junior,Boreout,23,0.0,0.0,36.71894720598307,<30k,2.1013509243591715,2.540907527168226,3.2321504049216294,2.5528223317374,3.6021139129065674,3.3465557911094574,2.45,2.9,1.0,1.44,1.7,2.71,1.82,2.44,2.31,2.23,1.37,2.18,2.0855555555555556,1.8,2.18
23,Administración,Administrative Assistant,Senior,Healthy,40,18.03987996848973,4.61875886756312,36.451466094923234,45-60k,2.259226911785936,3.26076136170288,4.0850738035248275,3.4559171446895465,3.133487714963258,3.5275011517359873,1.95,2.86,2.19,1.0,1.5,1.61,1.6,2.7,1.51,2.85,1.47,1.55,1.8800000000000001,2.16,1.55
44,UX/UI,UI Designer,Lead,Healthy,43,21.100830169708004,3.400135415326338,40.0,>60k,2.8560937581391155,3.81137658627583,3.865524562866365,3.9479494145794174,3.814190341568695,3.3767041757682428,2.86,3.43,1.03,1.5,1.0,1.0,1.55,1.75,1.0,2.07,1.47,1.94,1.6800000000000002,1.77,1.94
10,QA,QA Engineer,Junior,Engaged,25,2.22799213090693,2.22799213090693,37.80358344072228,<30k,5.273564883784621,4.183729039620884,3.067697444925443,3.2670868114051514,3.2694793971377045,4.342660906260122,5.0,5.0,1.83,1.77,1.4,1.0,1.0,3.4,1.44,1.0,1.0,1.88,2.4266666666666667,1.0,1.88
3,UX/UI,UX Designer,Mid,Healthy,34,12.537907108753515,1.149645245374514,37.90018311944758,30-45k,3.9549124970732246,2.8106356219800768,3.7798119370439553,4.421940375836674,2.669856274688895,3.5181238416768297,4.5,5.0,1.84,1.62,1.0,2.19,1.32,2.84,2.05,1.41,1.0,1.93,2.4844444444444447,1.205,1.93
18,RRHH,HR Specialist,Senior,Burnout,42,23.100312251375883,4.086458707248968,35.911568957285056,45-60k,5.327120929719357,3.501054129689789,2.584249915180036,3.0632595623695322,2.910740749842768,1.4554890322701293,5.0,5.0,2.35,2.31,1.85,1.54,3.94,3.13,1.41,1.0,3.57,3.98,2.947777777777778,2.285,3.98
39,Data,Data Analyst,Junior,Burnout,22,0.0,0.0,37.621465927020644,<30k,4.584961716247354,1.5218711812864263,2.6471065453120954,4.179419531426852,3.1725634269550085,2.1426591864667763,4.71,4.91,2.0,1.47,1.0,3.95,2.63,4.07,2.72,1.0,2.77,3.84,3.051111111111111,1.885,3.84
1,Marketing,Marketing Specialist,Junior,Boreout,27,4.344040750502332,4.049461788330536,40.0,<30k,1.5638213456404628,1.9335578951236654,3.3006799481874096,3.574463463003496,3.4857264112403965,2.559723187433354,1.78,2.07,1.09,1.42,1.37,2.63,2.43,2.19,2.94,3.51,1.88,1.84,1.9911111111111108,2.695,1.84
48,Marketing,Marketing Specialist,Senior,Burnout,46,21.714602227392792,8.973313288258556,37.32681425339297,45-60k,4.9120965815678534,2.9163924340874092,3.085777761246445,2.92051215319937,3.6468735768597096,2.0080841761984,4.92,5.0,1.8,2.13,2.09,1.95,2.92,3.37,1.87,1.0,2.94,4.32,2.894444444444445,1.97,4.32
44,QA,QA Engineer,Senior,Boreout,40,19.51974364123403,7.42083271352414,38.70421359187514,45-60k,1.7984256329346227,2.0361034048691233,3.5955563795429293,4.058831833157684,3.107665124367453,1.980282744916859,2.35,2.02,1.76,1.55,1.0,3.13,3.06,2.49,2.88,3.1,2.73,3.41,2.2488888888888887,2.915,3.41
30,DevOps,DevOps Engineer,Senior,Healthy,34,11.843015803798874,1.1552955552104696,37.79115531672449,45-60k,3.6971476187500762,2.7030680510398044,4.962129135665663,3.715343747629635,2.3541317076254424,3.19708224873845,3.45,4.87,2.92,1.0,1.0,2.6,1.47,3.05,2.53,1.13,2.51,2.07,2.5433333333333334,1.8199999999999998,2.07
28,RRHH,HR Specialist,Mid,Healthy,27,6.807809110927693,1.314769918822183,38.635051840629785,30-45k,3.77792916678869,4.192101546693859,3.8434576678386345,3.417360822110004,3.0285349086161513,4.18870778755919,3.38,4.13,1.97,1.0,2.0,1.0,1.0,2.5,1.0,1.6,1.05,1.98,1.9977777777777779,1.3250000000000002,1.98
38,Finanzas,Financial Analyst,Junior,Healthy,23,2.1898933204979074,2.1898933204979074,37.64425563783723,<30k,2.2244220306661715,3.2888489426470917,2.5738513783649797,3.6226441524904684,3.8951843567507067,3.8580685447051812,2.25,2.49,1.59,3.07,1.0,2.07,1.29,1.81,1.64,2.72,1.51,1.31,1.9122222222222223,2.115,1.31
47,Producto,Product Owner,Mid,Healthy,28,5.28933463393742,2.7463968566735555,40.0,30-45k,3.4333837276528576,3.698012844983453,2.687421703155184,3.026622121919763,3.7506937961335147,4.558787493554965,2.87,3.8,1.12,2.65,2.22,1.0,1.0,2.34,1.23,1.18,1.0,1.1,2.0255555555555556,1.0899999999999999,1.1
21,Desarrollo,Frontend Developer,Mid,Engaged,35,14.177243872007447,2.9942915123366065,36.05384972197922,30-45k,4.8941386513727485,4.467090653713217,3.3564762722935892,2.8662243119751323,4.142668021923458,4.687103594562934,5.0,4.95,1.0,1.8,1.72,1.0,1.0,2.8,1.0,1.0,1.0,1.84,2.252222222222222,1.0,1.84
39,Marketing,Marketing Specialist,Junior,Healthy,22,0.6303522526731592,0.6303522526731592,38.507438060466,<30k,3.183472514480489,2.510940486453235,4.3190932809021,4.139843141951525,2.7924195134999223,3.94163809924293,2.74,4.25,2.26,1.0,1.0,2.13,1.51,3.05,3.18,2.12,1.17,1.15,2.3466666666666662,1.645,1.15
13,DevOps,DevOps Engineer,Senior,Healthy,48,26.670858776836514,4.131466061093342,40.0,45-60k,3.841220778628307,3.152692167234372,2.65499687839926,2.7573227518180463,4.169854901295583,3.664192954664317,3.55,4.45,1.15,2.5,2.38,1.44,1.0,2.81,2.43,1.64,1.35,2.54,2.412222222222222,1.495,2.54
17,Ventas,Account Manager,Junior,Healthy,27,1.9096998310930222,1.9096998310930222,35.04431093711221,<30k,3.602413608127488,3.779125053252982,3.2528397924405947,3.218923134795194,3.35838724302173,2.975014547274667,2.74,4.39,2.17,2.28,2.1,1.0,1.8,2.83,1.38,1.8,1.93,2.07,2.298888888888889,1.865,2.07
34,DevOps,DevOps Engineer,Junior,Engaged,28,7.060653591263058,5.17911764738542,34.55985453541831,<30k,5.112247490986057,4.419270281110987,3.527710169909706,4.2116438452123415,3.373209840153702,4.679822998428661,5.0,5.0,1.56,1.0,1.0,1.0,1.0,3.25,1.0,1.0,1.0,1.29,2.2011111111111115,1.0,1.29
31,RRHH,HR Specialist,Junior,Engaged,24,2.839706054878018,2.839706054878018,40.0,<30k,3.523713026584463,4.143160506401692,2.8481660971561142,3.956367448342786,3.2482644894231925,4.786894633921427,4.01,4.03,1.68,2.02,1.0,1.0,1.0,2.51,1.0,1.76,1.0,1.35,2.0277777777777777,1.38,1.35
48,QA,QA Engineer,Mid,Boreout,28,7.593287015424867,2.7478022573245076,40.0,30-45k,1.961317633002869,1.985855472681919,4.025449113421967,4.231582163804746,3.175871873877253,2.5284193092363547,2.19,2.09,2.3,1.25,1.0,2.76,2.91,2.3,3.0,3.53,2.26,1.57,2.1999999999999997,2.8949999999999996,1.57
41,Finanzas,Financial Analyst,Mid,Healthy,28,2.9528091036815214,1.4326132231577708,38.463296387445126,30-45k,3.0367760386671065,4.043606715082415,3.641693844192754,4.17709333303349,3.104590490903991,3.492642820890894,3.28,3.15,2.51,1.71,1.0,1.25,1.97,1.75,1.0,2.43,1.53,2.12,1.9577777777777774,1.98,2.12
14,Finanzas,Financial Analyst,Junior,Boreout,28,6.14039445721258,6.064598560387553,38.88963739425267,<30k,3.0782108150224547,2.318029394435214,3.5977796738411203,3.7115859587481843,3.062674811332275,2.2665600159228094,2.9,4.39,2.25,1.0,1.38,3.11,2.48,3.1,2.88,1.33,2.46,2.65,2.61,1.895,2.65
41,Marketing,Marketing Specialist,Junior,Burnout,26,3.715492923697037,1.4224281781383161,38.26478263113974,<30k,4.480520192923811,2.166286209458223,3.0101884784504476,3.1543601294681647,3.059352425740423,2.5237047129395,4.23,5.0,1.84,1.78,1.9,2.72,2.23,3.15,2.52,1.0,2.81,3.05,2.8188888888888886,1.905,3.05
16,Ventas,Account Manager,Junior,Engaged,23,0.0,0.0,35.59154702310764,<30k,4.449207443764328,5.2421553641450025,2.551324846545878,3.5758412662021546,2.871891994765394,4.399451334233928,4.25,5.0,1.09,2.29,1.29,1.0,1.0,3.32,1.0,1.0,1.0,1.87,2.2488888888888887,1.0,1.87
30,QA,QA Engineer,Junior,Healthy,27,2.7487476848431958,1.9877178164565648,39.801073465961295,<30k,2.470165721271084,3.321157128725691,3.3824415998803916,4.243619185258134,2.83069952757238,3.79322456683778,2.2,3.29,1.75,2.05,1.0,1.95,1.0,2.4,1.12,3.02,1.6,1.39,1.862222222222222,2.31,1.39
35,UX/UI,UI Designer,Junior,Healthy,23,0.0,0.0,36.4346649172954,<30k,2.739444530648531,3.4656977390807344,3.6474040539250114,3.663129145053544,3.5948694584736147,3.423458037164494,2.94,2.48,1.93,1.33,1.58,1.18,1.13,2.44,1.79,1.83,1.79,2.17,1.8666666666666667,1.81,2.17
32,Marketing,Marketing Specialist,Mid,Engaged,34,10.962005105494368,2.734734178171033,38.619273230220834,30-45k,5.08711286225729,4.648355501418626,3.21154658898579,3.297646109854242,3.980855165328399,4.995059016852926,5.0,5.0,1.0,2.02,1.64,1.0,1.0,3.36,1.0,1.0,1.0,1.65,2.3355555555555556,1.0,1.65
16,QA,QA Engineer,Senior,Engaged,37,16.476673720063253,2.0020768757917096,40.0,45-60k,4.322934113705443,4.087589604198597,3.643056406906846,2.988092417630641,3.8913912065466754,4.534514791465156,4.04,4.02,1.03,1.14,2.06,1.0,1.0,3.21,1.0,1.0,1.0,1.52,2.0555555555555554,1.0,1.52
15,Finanzas,Financial Analyst,Senior,Healthy,45,23.2747299853361,0.4965822178792836,35.53473982566369,45-60k,3.3755494702084494,3.02931220466327,3.4391188148662954,2.8970819167187285,4.09913429258974,4.287730467734334,2.71,3.69,1.1,1.2,1.95,1.73,1.0,2.84,2.27,2.33,1.0,1.42,2.054444444444444,1.665,1.42
7,Marketing,Marketing Specialist,Junior,Healthy,23,3.229300995172925,3.229300995172925,40.0,<30k,3.073306279871587,3.1590358961823317,3.832773023476209,4.252837649441712,3.1625600587768794,3.5353405488889043,3.23,4.2,1.55,1.36,1.0,1.06,1.28,2.19,1.66,1.78,1.45,2.26,1.9477777777777776,1.615,2.26
27,Administración,Administrative Assistant,Lead,Boreout,42,17.693919779309205,2.8705588255122176,37.50196051267425,>60k,2.3890403704999743,2.1044338935259237,3.5822049549247565,3.4000862033081667,3.882700929656998,1.6126417004681233,2.13,2.13,1.0,1.28,1.64,2.81,3.19,2.03,2.23,2.74,3.31,2.96,2.048888888888889,3.0250000000000004,2.96
48,UX/UI,UI Designer,Lead,Boreout,51,25.916498090165764,2.6247394754209514,39.43598676369286,>60k,1.5857637627355965,3.152993097046405,3.0693213403067787,2.8126764178732317,3.743918590785859,2.4537009670434284,1.7,1.83,1.52,1.76,2.55,1.95,3.06,1.82,1.86,2.75,2.57,2.17,2.005555555555555,2.66,2.17
29,Producto,Product Manager,Mid,Burnout,35,9.434343974521761,4.422877319630213,36.83816158986481,30-45k,4.999790741092185,1.722689128273304,3.283188402361316,4.05491933745975,3.579823170182091,1.9369482284086177,4.52,5.0,1.81,1.56,1.26,3.09,3.18,4.33,3.24,1.0,2.5,3.73,3.1100000000000003,1.75,3.73
50,Administración,Administrative Assistant,Mid,Engaged,28,6.07411816761681,2.0319190038674906,36.55716032304927,30-45k,3.6824741047236134,3.562011035842699,2.864692400625924,3.340715939104828,2.901099555918051,4.963909028543255,3.22,4.63,1.91,2.08,1.62,1.54,1.0,3.2,1.2,1.11,1.0,1.1,2.2666666666666666,1.0550000000000002,1.1
13,DevOps,DevOps Engineer,Mid,Healthy,29,8.722970114556343,3.69765533761044,40.0,30-45k,3.0737685692934913,3.380732323696785,4.04057318248631,3.060185351703398,4.60476994783626,4.000197723262725,2.8,3.07,1.0,1.0,1.61,1.65,1.0,2.21,1.65,1.64,1.62,1.88,1.7766666666666666,1.63,1.88
25,QA,QA Engineer,Senior,Burnout,35,13.902261125144175,1.6186433899308492,39.815217512615185,45-60k,4.659212301939994,1.2636552754665114,3.897543884779387,4.003466553542991,2.6903073774318416,1.1336022904979401,5.0,5.0,1.95,1.0,1.0,3.52,3.21,4.26,3.94,1.0,3.87,3.82,3.2088888888888887,2.435,3.82
2,UX/UI,UI Designer,Mid,Boreout,34,12.110820515390948,2.2583771449985255,35.18533525477368,30-45k,1.6675407973374,2.3205387053999846,3.7106459764893898,3.545379575737192,2.9751485634000017,1.7416711577250488,1.94,2.96,2.0,1.22,1.34,2.5,2.93,2.11,2.41,2.42,3.97,3.38,2.1566666666666667,3.1950000000000003,3.38
35,Ventas,Account Manager,Junior,Burnout,23,1.2231286454091885,1.2231286454091885,36.17353447753662,<30k,4.691674713815892,2.9629390295010927,4.903315921197157,3.9391382405064737,3.289667428992508,4.046731611905279,4.5,5.0,1.1,1.0,1.52,1.99,1.69,4.58,2.35,1.0,1.0,2.35,2.636666666666667,1.0,2.35
10,Producto,Product Manager,Senior,Burnout,47,21.643933008075,4.435128690249159,40.0,45-60k,5.262052244046092,2.671202514634146,2.9265706013287627,3.384102166929606,3.77525099346872,1.6293413333836804,4.54,5.0,1.55,2.68,1.55,2.56,3.33,4.13,1.95,1.0,3.11,4.02,3.032222222222222,2.0549999999999997,4.02
24,Marketing,Marketing Specialist,Senior,Healthy,49,28.50535842866035,6.909390567434492,38.584626360603245,45-60k,2.4612807904847323,3.5116010386991747,3.7174205452349254,3.790952567697343,3.6202895856148674,3.648581840321844,2.39,2.97,1.33,1.0,1.19,1.29,1.0,2.92,1.6,2.54,1.22,1.94,1.7433333333333334,1.88,1.94
47,Ventas,Account Manager,Mid,Healthy,33,7.478355684146507,5.902025758821347,38.38786227031452,30-45k,3.4847395314198004,3.949397928670642,3.4359153971452328,3.149493923638705,3.387620224273773,3.5346272028911865,3.35,3.94,1.75,1.0,2.31,1.0,1.64,2.7,1.0,1.67,1.09,1.88,2.0766666666666667,1.38,1.88
15,RRHH,HR Specialist,Senior,Burnout,47,24.515890057497973,1.7712576371292943,37.523755842443066,45-60k,4.847634825236884,2.519182580522687,2.974757630610425,4.8622458968262405,4.337874349602322,1.5477528243269831,5.0,5.0,1.0,2.0,1.0,2.98,4.1,3.7,2.86,1.0,3.17,3.71,3.0711111111111107,2.085,3.71
3,RRHH,HR Specialist,Senior,Healthy,49,28.890401009268086,3.6370762410240567,37.11970666833074,45-60k,3.153250392215579,3.8265773995461756,3.8229162015147247,4.775471421973655,3.753083368313106,3.8334079071963054,3.46,3.6,1.08,1.68,1.0,1.32,1.06,2.6,1.0,1.98,1.37,1.9,1.8666666666666667,1.675,1.9
26,Data,BI Analyst,Mid,Healthy,28,4.261222286598916,1.7192605112242705,39.62216922690493,30-45k,2.3583741892008785,2.3861769387463347,2.946807178204151,3.44709786954568,3.2390938586923466,3.175069652323119,2.22,2.84,1.02,2.12,1.46,2.37,2.31,2.38,2.63,2.92,1.3,1.98,2.1500000000000004,2.11,1.98
34,Administración,Administrative Assistant,Senior,Healthy,44,20.169710960363464,4.295205918858251,40.0,45-60k,3.351855844242035,2.8849929635724454,3.7863123711759514,5.234482242102207,3.410435573680813,3.8722061241391956,3.23,3.58,1.48,1.07,1.0,2.02,1.0,2.49,1.97,1.91,1.19,1.96,1.982222222222222,1.5499999999999998,1.96
32,Data,BI Analyst,Junior,Healthy,24,2.0272790177319835,2.0272790177319835,39.323451725995575,<30k,2.7473264742517802,3.3351290919146384,3.903422659345625,3.147625774175147,2.7088538110309677,3.966456821777868,2.21,4.25,2.14,1.0,1.95,1.09,1.0,2.32,1.32,1.85,1.0,1.38,1.9199999999999997,1.425,1.38
46,Finanzas,Financial Analyst,Junior,Engaged,23,3.7867816973582347,0.19435043378741623,36.648581795453715,<30k,4.482617916399008,4.503317669953376,2.884265548775682,3.2392055991086717,3.7000426619528843,4.795132128071971,4.42,4.72,1.2,2.11,1.38,1.0,1.0,2.86,1.0,1.0,1.0,1.13,2.1877777777777774,1.0,1.13
37,Administración,Administrative Assistant,Mid,Healthy,28,6.865911829232566,1.5582782419741776,33.78996549786849,30-45k,2.3724354438333117,2.645877937406459,3.21088250961056,3.6802794689851153,3.4485779014216438,3.4042741272291073,2.47,3.31,1.64,1.72,1.48,1.69,1.51,2.59,2.3,2.71,1.53,2.04,2.078888888888889,2.12,2.04
22,Desarrollo,Backend Developer,Mid,Boreout,33,11.723569173678793,2.189450715611998,39.742839307239635,30-45k,1.9554422217417986,2.066958226517876,3.320234780973566,3.0257821403565375,4.182457353479531,3.691491946556618,2.19,2.05,1.0,1.91,2.05,3.21,1.31,2.63,2.82,2.82,1.68,1.6,2.1300000000000003,2.25,1.6
1,Marketing,Marketing Specialist,Junior,Healthy,28,7.373924212469488,4.418695212653176,40.0,<30k,3.2108994286965387,4.193951049016842,3.1903599411672987,4.225521480038397,3.879639224961354,4.414134965220195,3.1,3.85,1.22,1.12,1.65,1.0,1.0,2.89,1.0,1.53,1.0,1.25,1.8699999999999999,1.2650000000000001,1.25
16,Administración,Administrative Assistant,Senior,Boreout,41,16.521540312094544,2.0465350586993423,38.38785551174857,45-60k,2.2315014286327517,2.2880626091013365,2.7851785461170464,3.762773665394749,3.7022280647820187,2.883243667989891,1.9,2.38,1.43,2.02,1.17,2.95,2.28,2.1,2.69,2.44,2.42,2.69,2.102222222222222,2.4299999999999997,2.69
23,Ventas,Account Manager,Mid,Engaged,30,6.309809369613214,6.309809369613214,35.374080357046466,30-45k,3.811706663267275,4.199232677563956,3.116241622101071,2.719012552959221,2.7897072258568323,4.592858747603587,3.93,4.92,1.73,1.82,2.14,1.0,1.0,2.59,1.0,1.43,1.0,1.42,2.2366666666666664,1.2149999999999999,1.42
44,Administración,Administrative Assistant,Mid,Healthy,28,6.6318372004356965,1.7717883724164725,38.10996050855732,30-45k,3.064586991894655,4.188804109738516,3.6751372381881233,4.147261854275852,2.901166691286872,3.313482327350875,3.05,3.88,1.53,1.43,1.0,1.33,1.68,2.32,1.33,1.71,1.27,2.14,1.9499999999999997,1.49,2.14
9,DevOps,DevOps Engineer,Senior,Burnout,34,11.605536390036992,3.398535610871217,37.21830772924785,45-60k,4.821574503486723,2.0566862037289964,3.7513302248701432,2.8676426237763892,3.547352252594377,3.5923749777792047,4.62,5.0,1.41,1.0,2.27,2.65,1.55,4.41,2.84,1.0,1.47,2.2,2.861111111111111,1.2349999999999999,2.2
29,Desarrollo,Frontend Developer,Lead,Healthy,51,28.02446966926428,0.9378235235358305,40.0,>60k,3.479521802361874,3.516165584981174,3.3132974653704124,2.9861179844980823,3.5306328522744783,3.924986564290934,3.39,4.19,1.0,1.75,1.77,1.54,1.39,2.49,1.9,1.0,1.62,2.23,2.157777777777778,1.31,2.23
23,Administración,Administrative Assistant,Mid,Healthy,29,5.226820728179077,0.017454941394637213,35.28651354198621,30-45k,2.9390507332541658,3.6684955202025606,3.339562959766708,3.390371028282688,4.0323196121363605,4.150019529978433,2.62,3.37,1.17,1.53,1.91,1.03,1.4,2.19,1.18,1.55,1.0,1.19,1.822222222222222,1.275,1.19
23,QA,QA Engineer,Mid,Healthy,32,13.333933032918305,3.454671083292234,40.0,30-45k,2.606553708399934,3.222925420218415,3.357620657572814,3.01516219446898,3.5127816894610167,4.471382592810075,2.67,3.63,1.21,1.9,2.6,2.17,1.16,2.28,1.99,2.12,1.39,1.47,2.178888888888889,1.755,1.47
32,DevOps,DevOps Engineer,Mid,Burnout,28,6.460175066253396,2.6240994889559137,36.378974953735636,30-45k,5.065329861896441,1.6411547604086727,4.400131378362346,3.4974413396793818,3.1168155303404377,2.6234423809866354,5.0,5.0,1.35,1.0,1.3,3.84,2.78,4.87,3.64,1.0,2.07,3.65,3.1977777777777785,1.535,3.65
34,Finanzas,Financial Analyst,Junior,Healthy,22,1.5617328338805612,1.5617328338805612,40.0,<30k,3.5008500073891513,3.2352051076141795,2.8161521736261954,2.7430476295051944,3.432072100273798,3.3341040490326943,3.78,3.81,1.21,2.25,2.74,2.04,1.63,2.45,1.78,1.81,1.87,2.31,2.41,1.84,2.31
31,Ventas,Account Manager,Junior,Healthy,26,6.219466142439545,4.371005216595271,38.76736243734188,<30k,3.0403180401593284,2.810106720925827,3.2463045606082885,3.354277998780895,3.541173117321508,4.23044828883366,2.82,3.47,1.46,1.73,2.16,1.66,1.0,2.53,2.07,1.13,1.0,1.63,2.1,1.065,1.63
32,Administración,Administrative Assistant,Junior,Engaged,24,0.0,0.0,40.0,<30k,4.4651680594902565,4.020755343134304,3.6964674184217365,3.3823540084278783,3.5750638710386924,5.060334437620928,5.0,4.65,1.0,1.52,1.54,1.0,1.0,2.39,1.0,1.1,1.0,1.0,2.1222222222222222,1.05,1.0
46,QA,QA Engineer,Junior,Healthy,24,4.368171876637527,2.131147835086124,34.360561262316004,<30k,2.3254388349216475,3.1735898068465755,4.073371408789323,3.2390914224148406,3.4914017694320942,3.286384662973876,2.52,3.31,1.0,1.0,1.67,2.25,1.72,2.53,1.25,2.48,1.74,1.52,1.9166666666666667,2.11,1.52
36,UX/UI,UX Designer,Mid,Healthy,34,10.620885316144356,1.9539539777642316,40.0,30-45k,1.946392252847548,3.285891762877415,3.6424492240790443,4.163467270021968,4.030531775075254,3.956532933355916,1.99,2.07,1.0,1.35,1.0,1.54,1.46,1.72,2.0,3.36,1.47,1.2,1.57,2.415,1.2
44,UX/UI,UI Designer,Mid,Engaged,30,7.494211327920295,2.259408907273059,37.157229836073085,30-45k,4.522854932755643,4.427565733473676,4.07219250652002,4.714895718937067,4.193331407961727,4.645981641955337,4.34,4.58,1.03,1.0,1.0,1.48,1.0,3.38,1.0,1.0,1.0,1.51,2.09,1.0,1.51
16,RRHH,HR Specialist,Senior,Engaged,46,24.446177646816384,2.726677019252716,39.614877768290555,45-60k,3.383211303408489,4.007333562650956,3.07428583711682,4.533023363884555,2.6101065220129214,3.99956007200905,3.4,4.45,2.93,1.62,1.0,1.35,1.0,2.85,1.12,1.0,1.23,1.87,2.191111111111111,1.115,1.87
42,Desarrollo,Software Engineer,Mid,Boreout,33,10.515839625822574,2.4506797380869916,40.0,30-45k,1.6760982014381702,3.406207610318964,2.8580822023087,2.878215609357249,3.1265437205912847,2.2153725098280073,1.81,2.21,1.59,2.45,1.0,1.44,2.32,1.34,1.68,3.25,2.68,2.87,1.7599999999999998,2.965,2.87
10,QA,QA Engineer,Mid,Healthy,30,5.084369676582678,5.084369676582678,40.0,30-45k,2.621802575110376,3.3140530724776647,3.2645014200943323,3.0500381584504477,4.20839061409017,4.272892677289034,3.1,2.37,1.0,1.69,1.33,1.12,1.0,2.25,2.14,1.4,1.0,1.0,1.7777777777777777,1.2,1.0
26,DevOps,DevOps Engineer,Senior,Boreout,46,25.06247731401054,3.7420557558070495,39.75005044656735,45-60k,2.0381707191934533,2.9580006334929507,4.311773673535626,3.9263072836512802,3.371722660821494,2.8188997610571414,2.02,2.27,1.9,1.0,1.21,2.07,1.64,1.52,1.74,2.84,2.7,2.1,1.7077777777777776,2.77,2.1
33,UX/UI,UI Designer,Mid,Engaged,27,4.905143078719376,4.905143078719376,38.73603000504166,30-45k,4.488016649247916,4.09422009262235,4.670148979316111,2.657668204986781,3.6710508516824456,4.329702995743253,4.75,5.0,1.22,1.0,1.98,1.49,1.0,2.88,1.0,1.0,1.0,2.13,2.2577777777777777,1.0,2.13
5,Data,Data Scientist,Junior,Burnout,25,1.8057883867874367,1.8057883867874367,36.509246763549655,<30k,4.539342496556571,1.7808029327933417,3.6312750313712487,4.169448353864775,3.577794865278736,3.021004797318243,4.54,5.0,1.42,1.78,1.0,2.92,1.85,3.95,3.57,1.0,2.17,2.7,2.892222222222222,1.585,2.7
48,Marketing,Marketing Specialist,Senior,Burnout,43,20.100534408842975,3.4559054760226955,37.01814933986429,45-60k,5.408228062728795,1.7261829064477623,4.401773952354449,3.6750083938360403,3.0477355667544868,2.4974809670947695,5.0,5.0,1.67,1.11,1.34,3.45,3.02,4.82,3.27,1.0,3.45,3.1,3.1866666666666665,2.225,3.1
28,Desarrollo,Software Engineer,Senior,Healthy,45,23.636258187960543,1.9527623009724941,34.86826320702065,45-60k,3.7515930460778093,3.4334553369369742,3.026284915617743,4.490108062844305,3.344014474484969,3.3680765798473136,3.9,4.23,1.25,1.99,1.0,2.08,2.11,3.11,1.76,1.0,1.66,2.62,2.3811111111111116,1.33,2.62
38,QA,QA Engineer,Mid,Engaged,34,8.880803730927585,2.3858082193221826,34.27213119187882,30-45k,4.3750455040525305,3.6989239387555446,2.9384841716709467,4.311442600942332,4.045224673609766,4.637838019686134,4.46,4.55,1.0,2.06,1.0,1.6,1.0,3.74,1.18,1.11,1.0,1.34,2.287777777777778,1.0550000000000002,1.34
21,Ventas,Account Manager,Mid,Burnout,30,5.992430338001313,0.4991757005076538,35.57770726895606,30-45k,4.563365154129298,1.7550753403892023,3.8754711192571754,3.64909307402238,3.4342027177668872,2.2678924667774205,3.92,5.0,1.33,1.37,1.07,2.84,3.23,3.4,3.84,1.0,2.61,3.13,2.888888888888889,1.805,3.13
31,UX/UI,UX Designer,Mid,Burnout,31,7.849642090004709,2.2008276532179467,35.089059097815635,30-45k,4.655489328463573,2.869390461573054,3.8814878182438957,3.15073220331122,2.842610570645374,1.8927559865940475,4.89,5.0,2.35,1.0,1.73,2.8,3.21,3.38,2.11,1.0,3.27,4.1,2.941111111111111,2.135,4.1
26,Desarrollo,Backend Developer,Junior,Healthy,27,7.551796988191423,2.7739783577628123,35.919470126661366,<30k,2.3530700459550316,2.8219467726731713,2.9259805113093917,4.026646405847387,3.528307078249827,3.978153825543424,2.47,2.82,1.09,2.68,1.0,2.86,1.0,1.93,1.55,2.68,1.25,1.0,1.9333333333333331,1.965,1.0
34,Producto,Product Owner,Mid,Burnout,35,13.059382012919734,2.176840171049269,33.842389336918856,30-45k,4.95872111213562,3.2522354996828207,2.4991267328705185,4.113339386655071,3.980606339079762,3.325768778461007,4.83,4.76,1.14,1.91,1.0,1.54,1.38,3.77,2.55,1.0,1.67,2.76,2.542222222222222,1.335,2.76
6,Desarrollo,Backend Developer,Senior,Healthy,49,26.782551500985335,3.316302507661838,40.0,45-60k,2.2630387838589257,3.9498326777038666,3.696592271163561,3.536223740803414,3.4212004042058486,3.0327091645466653,2.28,3.08,1.74,1.24,1.71,1.0,2.0,2.18,1.47,3.1,1.61,2.21,1.8555555555555554,2.355,2.21
42,Producto,Product Owner,Mid,Healthy,32,5.843200982209854,5.503859251602259,35.9873243923379,30-45k,3.308067482147768,3.110249288501988,3.3809020433972625,4.101805411293117,3.6399073683654746,3.7616932995362222,3.36,3.43,1.88,1.09,1.35,1.25,1.87,2.89,1.71,1.21,1.23,2.02,2.0922222222222224,1.22,2.02
1,Data,Data Analyst,Mid,Healthy,27,5.114758360309517,1.5644637099648022,34.717320791858064,30-45k,3.447483094909199,3.5424530206233045,4.484533507463039,4.007743117842367,2.358456338778277,3.7279644163547334,3.27,4.68,2.79,1.0,1.52,1.6,1.49,2.17,1.22,1.36,1.0,2.19,2.193333333333333,1.1800000000000002,2.19
